,Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population
51,ARE,United Arab Emirates,1996,100.0,19.40302699355132,1.792431872,0.027198885,0.717,2.754,81.93987114,-0.187,101612.908,28.521,25.06335011,2.392024755,46.36700237,12.25042024,0,8.660861066,71.82,6.637292654,0.0,7.534161116,1.608054428,19.111282710000005,0.135,0.964,0.923693204,0.2239999999999999,8.600873942162483,0.655,51.84056576,0.455987215,0.05694034,0.310442567,20.71956215,89.86457993,2033087.0,0.0,2760986.380028725,103439.4,477779336.1093793,2222999.3487867317,0,1,0,2597564.0
52,ARE,United Arab Emirates,1997,100.0,24.113889419895997,2.0040218650000003,0.027151112,0.717,2.644,81.93987114,-0.194,104460.373,29.273,24.55366366,2.450768948,45.4284115,12.25042024,0,10.16934002,72.559,7.895500625,0.0,11.265830530000002,1.715801984,16.96460906,0.135,0.9175,6.711955257,0.2239999999999999,6.926944450804459,0.655,52.56756663,0.471294105,0.063438945,0.308481991,18.6806268,89.86457993,2208344.0,0.0,2902174.4810581207,103711.425,706416019.9,1970175.6667695,0,1,0,2817410.0
53,ARE,United Arab Emirates,1998,100.0,20.159996588576156,2.1808904909999995,0.0271306,0.717,2.459,81.93987114,-0.394,95932.627,26.839,24.61740315,2.510955811,40.02353246,12.25042024,0,9.002039287,73.66,8.631087315,0.0,16.88654733,1.695235484,10.83230146,0.135,0.871,0.997147443,0.2239999999999999,7.948536801954022,0.655,57.79557705,0.486986697,0.07204143,0.323106617,12.52788253,89.86457993,2389636.0,0.0,2998049.1569976807,103646.1,589964979.8569907,1255775.9394939998,0,1,0,3040421.0
54,ARE,United Arab Emirates,1999,100.0,20.17428759017281,2.333245197,0.027308565,0.717,2.2330000000000005,81.93987114,-0.347,93071.464,25.586,24.36627139,2.568484306,42.02066257,12.25042024,0,7.966875594576686,74.982,8.557489537,0.0,26.86844465,1.480190752,13.37443826,0.135,0.923,1.307224793,0.2239999999999999,6.736249251,0.655,55.64609223,0.478972226,0.070950076,0.308545053,14.85476356,89.86457993,2576890.0,0.0,2855850.9989976883,103645.125,667420426.4308728,1699168.9613678053,0,1,0,3266009.0
55,ARE,United Arab Emirates,2000,100.0,24.092322881325973,2.2626500929999995,0.027904287,0.717,2.004,81.93987114,-0.249,105865.836,32.449,23.03852534,2.610784054,48.51701163,12.25042024,0,9.705118701510774,76.347,9.072000292,0.0,40.8783,1.540253716,20.84405615,0.135,0.975,10.72792922,0.2239999999999999,2.5207959837931693,0.655,49.22033828,0.448654681,0.064702958,0.273453027,22.38441772,89.86457993,2769954.0,0.0,3136245.1380472174,103644.15,898329537.7023361,2563549.269261662,0,1,0,3493575.0
56,ARE,United Arab Emirates,2001,100.0,23.649377655266417,2.238200162,0.028626753,0.717,1.8010000000000002,81.93987114,-0.272,101516.927,26.434,23.01506254,2.628685713,49.67634129,12.25042024,0,8.132885201826994,77.621,13.31375919,0.0,51.2759,1.790035056,15.806239,0.135,0.956,1.298193603,0.2239999999999999,4.894755696884919,0.655,48.08545855,0.47189948,0.068531349,0.274552971,17.59639666,89.86457993,2969448.0,0.0,3078103.5360069275,103706.55,804874052.1449385,2117754.960133754,0,1,0,3723590.0
57,ARE,United Arab Emirates,2002,100.0,27.34271781595888,2.2033225890000008,0.029226689,0.717,1.646,81.93987114,-0.062,98336.147,20.095,23.77233824,2.646710634,47.54574758,12.25042024,0,6.961134850919471,78.721,13.06347632,0.0,61.3641,1.59217479,14.64532406,0.136,0.937,-1.209839331,0.2239999999999999,4.765017562782302,0.655,50.25092983,0.48916024,0.071541689,0.287797391,16.23762837,93.07165881,3176166.0,0.0,2905782.989,103702.65,749539141.2453119,2088772.5078938312,0,1,0,3956826.0
58,ARE,United Arab Emirates,2003,100.0,25.998381968253305,1.927683932999999,0.029805724,0.717,1.5460000000000012,81.93987114,-0.078,100904.05,22.402,23.49925572,2.664858818,49.12101292,12.25042024,0,6.9589444598154415,79.6,12.26246108,0.0,70.8971,1.400247469,17.80570101,0.136,0.995,2.356266975,0.2239999999999999,4.661323096513789,0.649,48.95130315,0.457935244,0.071625277,0.280189604,19.20611287,102.3001695,3389557.0,0.0,3284061.129011154,103695.825,808725863.2067459,2323157.5552493883,0,1,0,4192457.0
59,ARE,United Arab Emirates,2004,100.0,29.980689452375177,1.6653619089999996,0.030382484,0.758,1.490000000000001,81.93987114,0.09,104383.904,24.109,22.00693344,2.683131695,51.67834808,12.25042024,0,8.214046340917488,80.272,11.51238292,0.0,83.1597,1.302674534,20.91820685,0.136,0.7689999999999999,6.455929691,0.2239999999999999,-0.488476424,0.633,46.65629001,0.468893558,0.066438206,0.265023261,22.221017,116.6226125,3608409.0,0.0,3495119.7789859767,103701.675,1158308232.231681,2911723.076610585,0,1,0,4428967.0
60,ARE,United Arab Emirates,2005,100.0,39.68772498409203,1.3954098740000005,0.030964313,0.758,1.471000000000001,81.93987114,-0.129,100244.954,31.731,24.15257329,2.701529503,55.6434763,12.25042024,0,8.576816169043038,80.779,10.60803974,0.0,97.1993,1.3925271,23.941736990000003,0.136,0.875,16.02413418,0.317,-3.494264967,0.633,42.96086491,0.4226573109999999,0.057507463,0.273345649,25.33437477,119.5528716,3835030.0,0.0,3671705.4289608,103708.5,1327075452.3079228,3917711.775430766,0,1,0,4664790.0
61,ARE,United Arab Emirates,2006,100.0,44.10728802077464,1.094244002,0.031623267,0.753,1.444,81.93987114,0.033,90205.284,35.777,25.26262937,2.704702854,57.90311172,12.25042024,0,6.753142233867846,81.155,9.656954628,0.0,110.185,1.323069152,25.882027220000005,0.136,0.923,20.15143301,0.317,1.622348501666285,0.657,41.00264428,0.4158120159999999,0.048586767,0.262538552,27.2052072,119.4706696,4135457.999999996,0.0,3925565.528944015,103689.975,1845549018.8264408,4414125.924659684,0,1,0,5009100.0
62,ARE,United Arab Emirates,2007,100.0,43.49396606844154,0.9766711679999992,0.032686975,0.618,1.3400000000000007,81.93987114,-0.078,75018.704,34.783,35.08173963,2.707879543,54.84022859,12.25042024,0,7.149937003283821,81.438,9.025577573,0.0,137.458,1.218772025,23.718345570000004,0.121,0.975,17.13283717,0.351,-1.958067958,0.705,44.18310024,0.43017754,0.045707475,0.329262495,24.93720636,136.7981529,4654870.0,0.0,3985608.179038048,103723.125,2031378024.1791055,4624379.614142768,0,1,0,5624635.0
63,ARE,United Arab Emirates,2008,100.0,42.00873702007454,0.8273054640000002,0.034121919,0.617,1.2049999999999992,81.93987114,-0.399,59630.356,39.589,34.12191093,2.711060286,58.01797844,12.25042024,0,6.669814636,81.591,8.600265388,0.0,148.473,1.042741229,26.67204274,0.1159999999999999,0.696,17.67096605,0.351,-1.493727124,0.703,41.15471609,0.444828182,0.0476880259999999,0.313096702,27.71491227,148.513544,5229062.0,0.0,4006580.424038888,103737.75,1974745818.9474733,5764252.8584478265,0,1,0,6302664.0
64,ARE,United Arab Emirates,2009,100.0,28.095253273929924,1.0368868889999998,0.035086419,0.617,1.165,81.93987114,0.155,55633.163,28.87,39.27065186,2.714244366,52.044956,1.5618131739999992,0,5.728939133404273,81.679,9.195377117,0.0,159.114,1.295041912,18.41826324,0.1159999999999999,0.919,-5.949815415,0.351,5.367426039623022,0.703,46.91815711,0.361026347,0.073353603,0.391570568,19.71346172,153.4619444,5578274.0,0.0,3794928.283943176,103738.725,1444293347.464476,3574228.6240082835,0,1,0,6707058.0
65,ARE,United Arab Emirates,2010,100.0,30.71077435214321,0.7322843979999991,0.035173174,0.617,1.0730000000000013,81.93987114,0.245,58118.43400000001,31.646,34.9411042,2.717432737,50.25925487,0.8779832879999994,0,5.828444298,81.886,8.098838928,0.0,157.473,1.096967529,22.679737870000004,0.1159999999999999,0.802,0.826022478,0.351,0.191586122481004,0.703,49.00846073,0.342266023,0.074893601,0.355509073,23.77687049,135.4857091,5727482.0,0.0,4316435.998164177,103738.725,2539132518.187636,4420955.73,0,1,0,6869838.0
66,ARE,United Arab Emirates,2011,100.0,34.02263998289776,0.6501731730000007,0.035401363,0.615,1.027,81.93987114,-0.051,60775.516,35.459,32.63284654,2.745642424,55.75102088,0.8773465960000006,0,5.7005508455059815,81.898,7.856332988,0.0,162.894,1.179720382,28.5990789,0.1159999999999999,0.912,5.227913784,0.351,1.5409404170770102,0.692,43.59880595,0.328451514,0.073595926,0.292457938,29.77895683,144.1767869,5937227.0,0.0,5026794.010813713,103738.725,3450503239.1595893,5866928.098952161,0,1,0,7104538.0
67,ARE,United Arab Emirates,2012,100.0,40.71628515695343,0.6277148409999995,0.036144935,0.613,1.0330000000000004,81.93987114,0.4079999999999999,60923.34700000001,37.153,31.56225936,2.774145126,55.35640754,0.6622689000000008,0,6.510874461838696,81.913,7.832328389,0.0,183.741,1.149449177,27.064852030000004,0.1159999999999999,0.863,8.887663865,0.351,-1.077455281,0.71,44.01587762,0.275410026,0.075211786,0.247010753,28.21446697,156.6376945,6191396.0,0.0,5210021.366654288,103738.725,3062392174.5918884,5683153.523719934,0,1,0,7391448.0
68,ARE,United Arab Emirates,2013,100.0,36.43946543210888,0.6312916449999992,0.036734194,0.613,1.0330000000000004,81.93987114,0.062,63006.349,37.744,28.33546102,2.802943707,52.98941222,1.1011183639999995,0,5.833553271,81.95,7.690497588,0.0,205.105,1.133114516,26.248064050000004,0.1159999999999999,0.895,8.387548372,0.351,3.1301052010441097,0.702,46.37929613,0.294169396,0.084273227,0.223244563,27.3813114,157.398084,6458747.000000004,0.0,5386913.826,103738.725,2870035583.8782063,5411964.089292847,0,1,0,7693031.0
69,ARE,United Arab Emirates,2014,100.0,34.36012701519566,0.6256019409999993,0.037122142,0.613,1.0140000000000002,81.93987114,0.145,64605.401,34.039,30.12903332,2.832041502,50.74020699,2.3462686569999995,0,5.904032867300494,81.99,7.878175829,0.0,204.192,1.027854186,22.9458647,0.1159999999999999,0.7689999999999999,2.004350181,0.351,2.186682777526231,0.7,48.63419107,0.276843935,0.084602997,0.269026577,23.97392577,159.5156151,6781526.0,0.0,5924392.539508494,103738.725,3881156298.580252,4829373.73,0,1,0,8059440.0
70,ARE,United Arab Emirates,2015,100.0,26.47659907702892,0.716283765,0.037582174,0.572,1.021,81.93987114,0.205,67908.511,20.683,29.90255983,2.861440897,42.15880285,4.069966084000001,0,5.209304705185147,82.076,8.885041018,0.0,206.839,0.944063472,13.10253444,0.1159999999999999,0.748,-6.155410609,0.351,10.368745995105073,0.7,57.12491339,0.310570508,0.094068475,0.285109192,14.04680896,164.2861827,7172334.0,0.0,6277887.784529191,103738.725,3314473688.0,2500552.726258374,0,1,0,8505237.0
71,ARE,United Arab Emirates,2016,100.0,29.722854592163426,0.7408036199999994,0.038047053,0.449,1.0070000000000006,81.93987114,0.141,70253.338,29.723,31.578700410000003,2.891145706,39.87492296,1.617488089,0,5.355961972,82.195,9.0412282,0.0,220.412,0.724598674,11.08075636,0.1159999999999999,0.55,-2.809792917,0.351,12.267954180823482,0.7,59.38427342,0.322409719,0.092954963,0.289275914,11.80551958,165.3950192,7550995.0,0.0,6522058.975094408,103738.725,3083696940.255212,2048455.2360632983,0,1,0,8935095.0
72,ARE,United Arab Emirates,2017,100.0,30.81372775806708,0.7537003210000002,0.038230751,0.449,0.9699999999999998,78.14890121,0.3379999999999999,69377.0,27.972,25.51952067,3.116060495,41.41227171,1.966825578,0,5.548136886423063,82.388,9.135063908,0.0,214.701,0.829076638,13.49857317,0.1159999999999999,0.6020000000000001,-0.029104643,0.373,5.654118948955983,0.71,57.83402797,0.348943889,0.103660241,0.313145965,14.32784244,165.4765425,7810843.0,0.0,6481495.050624793,103738.725,3841246024.580652,2465809.4036497343,0,1,0,9223225.0
73,ARE,United Arab Emirates,2018,100.0,33.05364856580903,0.7056429810000004,0.037886046,0.449,0.957,73.98429006,0.3429999999999999,69819.141,30.461,26.12837228,3.197471857,45.74398454,3.068633793,0,5.979513015635151,82.449,8.723037757,0.0,214.842,1.087598226,17.0989945,0.1159999999999999,0.6890000000000001,3.880321253,0.373,2.1628361262183704,0.724,53.55037248,0.347361654,0.104713775,0.280662745,18.18668249,154.747005,7931627.0,0.0,6535355.067162875,103738.725,4454543669.832851,3156642.8061514283,0,1,0,9346701.0
74,ARE,United Arab Emirates,2019,100.0,33.62836458099331,0.7346287700000005,0.03722471,0.448,0.9580000000000002,75.28849883,0.3329999999999999,69576.041,31.039,25.70285987,3.238971949,43.46696837,-1.931081148,0,6.139034049491222,82.596,8.84290478,0.0,209.033,1.214183775,15.68159155,0.1159999999999999,0.667,2.779517798,0.373,2.0976576080758624,0.708,55.79840286,0.359403789,0.106675886,0.312234104,16.895899,163.8221529,8031735.0,0.0,6585726.411431287,103738.725,3752435658.0,2770997.742048091,0,1,0,9445785.0
75,ARG,Argentina,1995,93.83446503,16.81590133,5.351464616,0.031095592,0.497,7.562,19.96060756,0.211,17387.03,20.788,10.06254323,2.619534492,26.30121034,34.27722371,0,10.5575,72.864,17.24675211,0.006198879,1.1600575859999935,0.081038822,1.1136833819999996,0.608,0.1109999999999999,-0.408224911,0.865,-8.56602872,0.549,62.26377967,0.67986691,0.146543935,0.170009226,1.298073436,19.77142309,30926626.0,6130863051.0,1291415.3884831253,2989.891775838177,476090792.72110337,48435.77014519486,0,1,0,35070020.0
76,ARG,Argentina,1996,94.16493988,17.48354198,5.610866113,0.031398196,0.532,7.52,20.18700183,0.162,18130.831,19.876,10.40393327,2.627023935,26.59256064,34.27722371,0,10.5575,73.056,17.53572329,0.005517457,1.884803687999991,0.084701578,1.4209328770000005,0.608,0.1109999999999999,-0.965789194,0.865,-8.56602872,0.549,61.35099555,0.603649676,0.205687433,0.181786641,1.595984102,21.50646841,31392585.0,6292570604.0,1380931.8684211469,3226.3841946943685,402473522.67448086,60540.06007579756,0,1,0,35513793.0
77,ARG,Argentina,1997,94.49201202,17.02576256,5.221972109,0.03192969,0.529,7.413,21.93345876,0.2929999999999999,19376.357,20.748,11.15452018,2.634534597,27.17915089,34.27722371,0,10.5575,73.407,18.22790575,0.004537976,5.609433289000009,0.082094887,1.2715867860000003,0.608,-0.012,0.25219401,0.865,-8.56602872,0.549,60.8492831,0.631630838,0.176116973,0.201025769,1.4247325250000005,23.33617884,31848753.0,5868261814.000001,1393282.5498045082,3288.0779905275854,519380986.20203686,54147.38571392848,0,1,0,35947791.0
78,ARG,Argentina,1998,94.81500244,16.53947808,5.25272257,0.03261058,0.52,7.605,24.15329877,0.264,19898.279,21.303,11.2641759,2.642066956,26.71213576,34.27722371,0,10.5575,73.412,17.83795848,0.014256334,7.371312410999998,0.071552272,0.6762554610000002,0.608,-0.135,0.521270094,0.865,-8.56602872,0.55,61.53968561,0.649676263,0.158302307,0.208235547,0.8218602120000007,23.35002797,32296565.0,5442162801.0,1704587.0590978134,3423.239971606288,1110034239.8808908,36407.51963040937,0,1,0,36372860.0
79,ARG,Argentina,1999,95.13315582,14.03128891,4.457826102,0.033048004,0.522,7.576,24.89334375,0.4319999999999999,19016.963,21.766,10.35725902,2.649620771,26.1936305,34.27722371,0,10.5575,73.683,16.96152506,0.0222519839999999,10.500820519999998,0.145370116,1.1822291160000002,0.6,-0.0195,-0.659310692,0.865,-8.56602872,0.569,63.48773052,0.675430417,0.15334259,0.188977957,1.4005641029999998,21.38274496,32741812.0,4914919736.0,1654882.5821138106,3781.963790007078,1065986082.812675,54504.90288400787,0,1,0,36794682.0
80,ARG,Argentina,2000,95.7,14.76044016,4.679910944,0.033088464,0.463,7.57,23.89473362,0.395,18669.291,21.83,9.744150337,2.657196045,25.99083601,34.27722371,0,10.5575,73.91,16.49427194,0.002020369,17.434199999999997,0.282821014,2.0392123190000007,0.46,0.096,0.21119412,0.865,-8.56602872,0.704,63.46931344,0.673506916,0.140311345,0.177233025,2.364145264,22.622444779999995,33185952.0,5470438316.0,1551984.626296946,3732.253013288148,988334290.3379192,80185.25284928454,0,1,0,37213984.0
81,ARG,Argentina,2001,95.5,14.63492217,4.568589609,0.032766446,0.462,7.496,20.83357465,0.315,17667.359,21.068,8.681920249,2.683002949,25.24343398,34.27722371,0,10.5575,74.154,16.09322588,0.001119119,17.9185,0.299874151,1.5782896170000005,0.46,-0.3405,-1.251648109,0.878,-8.56602872,0.698,65.08125733,0.676030874,0.133405209,0.157247663,1.9185408540000009,21.85225545,33624665.0,14376331417.0,1559603.4057234065,3623.582842380805,976636622.3621088,64372.36916964968,0,1,0,37624825.0
82,ARG,Argentina,2002,96.1,22.4844277,10.20664671,0.03207159,0.462,7.531,15.331858400000002,0.2869999999999999,15591.765,19.943,6.8957512770000005,2.709059954,30.55773709,34.27722371,0,10.5575,74.312,20.34777391,0.1997159330000001,17.2676,0.646827118,4.588011023,0.518,-0.777,0.234949394,0.878,-8.56602872,0.627,54.77644565,0.674296141,0.135844052,0.115501717,5.630902393,41.75272436,34059720.0,14772334954.0,1448481.5160345745,3467.9083828109365,978404205.1,61585.00282,0,1,0,38029349.0
83,ARG,Argentina,2003,96.3,22.64597048,10.32816694,0.031395908,0.443,7.736,10.762705920000002,0.2829999999999999,16829.222,23.526,7.840827390999998,2.735370398,32.6450991,34.27722371,0,10.5575,74.307,22.48675059,0.189784358,20.409600000000005,0.415641193,3.795263575,0.555,-0.36,3.226373896,0.888,-8.56602872,0.543,51.03169425,0.676986277,0.121562555,0.143677652,4.544052379,40.64474803,34486742.0,15995776074.0,1546185.0530175222,3271.209296,1079596573.1006207,65525.47787161889,0,1,0,38424282.0
84,ARG,Argentina,2004,96.5,15.50579693,8.36248661,0.031195564,0.44,7.527,9.682518196000004,0.22,18158.053,26.996,9.127924919,2.761936188,28.81692201,34.27722371,0,10.5575,74.871,18.93701362,0.2265144839999999,34.81139999999999,0.33321452,3.628150456,0.555,-0.611,5.219480731,0.889,-8.56602872,0.549,47.83698829,0.679533303,0.10784933,0.172508031,4.295220158,40.69264611,34910927.0,14584967621.0,1483736.119661745,3006.4593183760726,1315200917.871045,75484.51079863706,0,1,0,38815916.0
85,ARG,Argentina,2005,96.7,15.46612083,7.938754274,0.031507939,0.45,7.386,10.653492919999998,0.3159999999999999,19577.851,27.766,9.549948341,2.788760185,28.62631404,34.27722371,0,10.5575,75.231,18.34041594,0.208636459,56.4973,0.518722289,4.360830444,0.555,-0.042,5.151817629,0.889,-8.56602872,0.549,48.48614593,0.679114163,0.10633307,0.176452562,5.187273828,40.55127097,35343493.0,9967870478.0,1665289.5910532484,2608.287886364776,1530961160.269701,88915.68347174612,0,1,0,39216789.0
86,ARG,Argentina,2006,97.0,22.14667906,6.935572291,0.032129325,0.491,7.445,11.910261660000003,0.344,20947.882,28.267,10.109653538214731,2.796975374,29.20327967,34.27722371,0,10.5575,75.279,17.87779386,0.550799858,79.5273,0.633332834,4.490890647,0.555,0.002,3.286041875,0.889,-8.56602872,0.549,48.74913337,0.679592669,0.11377348,0.170798212,5.775609442,40.43347987,35780106.0,478955828.0,1648470.878581369,3021.610146137239,2537189114.8145604,118095.91125903804,0,1,0,39622115.0
87,ARG,Argentina,2007,97.2,22.82982354,7.452353946,0.033042748,0.472,7.899,13.098541349999998,0.242,22610.954,30.308,11.18338945,2.805214643,27.41523613,34.27722371,0,10.5575,74.783,17.04741545,0.431152491,100.962,0.605509596,3.70577772,0.555,0.098,2.549626835,0.889,-8.56602872,0.532,49.50833078,0.663705945,0.125385568,0.184613347,4.838615695,40.94517062,36207032.0,503104192.5,1585833.7671005523,3045.840060717629,2643279610.7864337,124828.30276466736,0,1,0,40016763.0
88,ARG,Argentina,2008,97.5,21.66259175,7.318954597,0.034167822,0.475,7.517,12.313946709999996,0.3119999999999999,23297.932,31.114,11.68345968,2.813478231,26.27245994,34.27722371,0,10.5575,75.428,16.5383661,0.3084518439999999,115.052,0.513205961,4.039000966,0.555,-0.088,1.864627221,0.889,-8.56602872,0.522,50.2551922,0.654198408,0.13981539,0.184961617,4.949379949000001,40.40267338,36645376.0,490375759.9,1616440.9511985346,2907.8777481284637,2813193666.084956,149923.68846411517,0,1,0,40424148.0
89,ARG,Argentina,2009,97.8,18.90221956,5.273623469,0.034768037,0.476,7.479,12.416207540000002,0.2009999999999999,21706.693,32.694,9.650198426,2.821766138,25.2842048,34.27722371,0,10.5575,75.577,15.58377727,0.299002838,128.462,0.575336697,2.124534881,0.555,-0.235,-0.487913724,0.889,-8.56602872,0.522,53.306001,0.638098419,0.181603506,0.147035778,3.098346954,34.05712691,37104726.0,3166796445.0,1526999.755876257,2879.761598,2557312493.86852,92384.48912135688,0,0,1,40854831.0
90,ARG,Argentina,2010,98.8,17.94326618,7.132167451,0.035272185,0.446,7.625,12.69010625,0.242,23521.279,31.965,11.02453815,2.830078363,25.25877626,34.27722371,0,10.5575,75.68,15.84486081,0.522757302,138.252,0.309484878,2.30522042,0.545,-0.085,-0.5384479,0.889,-8.56602872,0.522,51.49518021,0.613434434,0.201465204,0.16766578,3.257095194,34.97101326,37569823.0,3110922140.0,1468960.1060359029,2872.9990473191747,3874394301.993851,114794.94095888211,0,0,1,41288694.0
91,ARG,Argentina,2011,99.0,17.84323111,6.99873377,0.036426164,0.449,7.419,14.008715119999998,0.224,24647.633,32.156,12.16721273,2.858542204,25.21269761,34.27722371,0,14.0875,76.1,15.85069839,0.516427776,145.511,0.53882731,2.745331465,0.545,0.1589999999999999,-1.587371097,0.889,-7.773405236,0.522,51.81190075,0.591404915,0.23048383,0.172720894,3.886504042,35.206155,38019648.0,3101306749.0,1451404.381072823,2848.36619138625,4453403698.603151,152299.3960700316,0,0,1,41730660.0
